gene_cluster_id,focal,reference,type,genome_occurences,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,COG20_CATEGORY_ACC,COG20_CATEGORY,COG20_PATHWAY_ACC,COG20_PATHWAY,COG20_FUNCTION_ACC,COG20_FUNCTION,KEGG_BRITE_ACC,KEGG_BRITE,KEGG_Class_ACC,KEGG_Class,KEGG_Module_ACC,KEGG_Module,KOfam_ACC,KOfam,Pfam_ACC,Pfam
GC_00006559,conifer,broadleaf,accessory,18,2.73417948163414,2.24699898848705,0.602128061214532,3.73176261533917,1.90144643259289e-4,0.0091189367862034,C,Energy production and conversion,COG1071,Pyruvate oxidation,COG1071,TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha (AcoA) (PDB:1DTW),ko00001|ko00001|ko00001|ko01000,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00280 Valine, leucine and isoleucine degradation [PATH:ko00280]|KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00785 Lipoic acid metabolism [PATH:ko00785]|Enzymes>>>1. Oxidoreductases>>>1.2  Acting on the aldehyde or oxo group of donors>>>1.2.4  With a disulfide as acceptor>>>1.2.4.4  3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)",M00036,Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism,M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA",K00166,2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4],PF00676.24,Dehydrogenase E1 component
GC_00003327,conifer,broadleaf,accessory,52,4.35767279476984,2.22445738579173,0.420356322250431,5.29183758646191,1.21093410926296e-7,1.10340316036041e-4,E,Amino acid transport and metabolism,COG0070,Glutamine biosynthesis,COG0070,Glutamate synthase domain 3 (GltB3) (PDB:1EA0),ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00680 Methane metabolism [PATH:ko00680]|Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.21  methylamine---glutamate N-methyltransferase,,,,,K22082,methylamine---glutamate N-methyltransferase subunit B [EC:2.1.1.21],PF01493.23,GXGXG motif
GC_00007033,conifer,broadleaf,accessory,12,3.96373278002122,2.19962488923614,0.716001196971671,3.07209666483723,0.00212560878080804,0.0348734739355162,P,Inorganic ion transport and metabolism,,,COG2072,Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD (CzcO) (PDB:4USQ),ko00001,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99994 Others,,,,,K07222,putative flavoprotein involved in K+ transport,PF00743.23_or_PF13738.10_or_PF13450.10,Flavin-binding monooxygenase-like_or_Pyridine nucleotide-disulphide oxidoreductase_or_NAD(P)-binding Rossmann-like domain
GC_00026861,conifer,broadleaf,accessory,2,1.41758479881638,2.18532944248351,0.75886762106995,2.87972418615298,0.00398023205679659,0.0495329180943877,T|T|T,Signal transduction mechanisms|Signal transduction mechanisms|Signal transduction mechanisms,,,COG2202|COG2203|COG3920,"PAS domain (PAS) (PDB:2MWG)|GAF domain (GAF)|Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39)",,,,,,,,,PF08447.16,PAS fold
GC_00006798,conifer,broadleaf,accessory,18,1.84477822957486,2.17339742213,0.719376031130833,3.02122579579625,0.00251753546744595,0.0382329719656125,G|E|P|R,Carbohydrate transport and metabolism|Amino acid transport and metabolism|Inorganic ion transport and metabolism|General function prediction only,,,COG0477,"MFS family permease, includes anhydromuropeptide permease AmpG (ProP) (PUBMED:12426329)",,,,,,,,,PF07690.20_or_PF00083.28,Major Facilitator Superfamily_or_Sugar (and other) transporter
GC_00003274,conifer,broadleaf,accessory,54,1.42253165792903,2.13822959161953,0.712411415501106,3.00139714930805,0.00268743807642217,0.0396244915086713,P,Inorganic ion transport and metabolism,,,COG2223,Nitrate/nitrite transporter NarK (NarK) (PDB:4JR9),ko02000,Transporters>>>Major facilitator superfamily (MFS)>>>Organic acid transporters>>>Oxalate:formate antiporter (OFA) family [TC:2.A.1.11],,,,,K08177,"MFS transporter, OFA family, oxalate/formate antiporter",PF07690.20,Major Facilitator Superfamily
GC_00017914,conifer,broadleaf,accessory,4,1.74032110853041,2.13774667161886,0.607763549972823,3.51739861943753,4.35798788165829e-4,0.0145992594035553,E,Amino acid transport and metabolism,,,COG1177,"ABC-type spermidine/putrescine transport system, permease component II (PotC)",ko00001|ko02000,"KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Mineral and organic ion transporters>>>Putative spermidine/putrescine transporter",,,,,K02053,putative spermidine/putrescine transport system permease protein,PF00528.26,Binding-protein-dependent transport system inner membrane component
GC_00029952,conifer,broadleaf,accessory,2,1.58129185348118,2.10371171763693,0.717703517409015,2.93117097326142,0.00337686872917158,0.0447992639675835,E|T,Amino acid transport and metabolism|Signal transduction mechanisms,,,COG0834,"ABC-type amino acid transport/signal transduction system, periplasmic component/domain (HisJ) (PDB:1GGG)",ko00001|ko00001|ko02000,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Glutamate/aspartate transporter",,,,,K10001,glutamate/aspartate transport system substrate-binding protein,PF00497.24,"Bacterial extracellular solute-binding proteins, family 3"
GC_00006662,conifer,broadleaf,accessory,18,2.44737930384222,2.09079104347782,0.542118811526091,3.85670262500603,1.14926835769889e-4,0.00702827736600825,I,Lipid transport and metabolism,COG1028,Fatty acid biosynthesis,COG1028,"NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)",ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00051 Fructose and mannose metabolism [PATH:ko00051]|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.434  2-dehydro-3-deoxy-L-fuconate 4-dehydrogenase,,,,,K18335,2-dehydro-3-deoxy-L-fuconate 4-dehydrogenase [EC:1.1.1.434],PF13561.10,Enoyl-(Acyl carrier protein) reductase
GC_00012450,conifer,broadleaf,accessory,5,1.36169475706318,2.07651400245673,0.722034345892248,2.87592136616534,0.00402850056008532,0.0498069160156003,L,"Replication, recombination and repair",,,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),,,,,,,,,PF00589.26,Phage integrase family
GC_00004402,conifer,broadleaf,accessory,26,2.02692807518889,2.06177568361714,0.587082739284891,3.51189967895927,4.44915911608556e-4,0.0146789384248873,I,Lipid transport and metabolism,,,COG2084,3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase (MmsB) (PDB:1I36),,,,,,,,,PF09130.15,Domain of unknown function (DUF1932)
GC_00013586,conifer,broadleaf,accessory,5,14.0029046244656,2.0411560488557,0.441033099352505,4.62812440121249,3.68992352260345e-6,0.00134490332551851,X,"Mobilome: prophages, transposons",,,COG4584,Transposase,,,,,,,,,PF13384.10,Homeodomain-like domain
GC_00005331,conifer,broadleaf,accessory,22,2.4420666683305,2.01044222397344,0.4903827756658,4.09974069999468,4.13613295363857e-5,0.00414158719489612,T|T_or_T,Signal transduction mechanisms|Signal transduction mechanisms_or_Signal transduction mechanisms,,,COG0642|COG2202_or_COG0642,Signal transduction histidine kinase (BaeS) (PDB:1JOY)|PAS domain (PAS) (PDB:2MWG)_or_Signal transduction histidine kinase (BaeS) (PDB:1JOY),,,,,,,,,PF13188.11_or_PF08448.14_or_PF00989.29,PAS domain_or_PAS fold
GC_00011134,conifer,broadleaf,accessory,8,1.64505501788889,2.00543326098626,0.604737797925711,3.31620293599147,9.1249541069293e-4,0.0214849048636537,I,Lipid transport and metabolism,COG1960,Fatty acid biosynthesis,COG1960,Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC),,,,,,,,,PF00441.28_or_PF02771.20,"Acyl-CoA dehydrogenase, C-terminal domain_or_Acyl-CoA dehydrogenase, N-terminal domain"
GC_00002821,conifer,broadleaf,accessory,43,19.3927379366277,2.00108408500252,0.417732970421046,4.79034269903466,1.66496704257335e-6,8.42843316218241e-4,I,Lipid transport and metabolism,COG1028,Fatty acid biosynthesis,COG1028,"NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)",ko00001|ko00001|ko00001|ko01000|ko01004,KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00061 Fatty acid biosynthesis [PATH:ko00061]|KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00780 Biotin metabolism [PATH:ko00780]|KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00333 Prodigiosin biosynthesis [PATH:ko00333]|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.100  3-oxoacyl-[acyl-carrier-protein] reductase|Lipid biosynthesis proteins>>>Fatty acid synthase>>>Component type,M00083|M00874|M00572,Pathway modules; Lipid metabolism; Fatty acid metabolism|Pathway modules; Lipid metabolism; Fatty acid metabolism|Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,M00083|M00874|M00572,"Fatty acid biosynthesis, elongation|Fatty acid biosynthesis in mitochondria, fungi|Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP",K18337_or_K18009_or_K00034,"L-rhamnose 1-dehydrogenase [EC:1.1.1.378 1.1.1.377 1.1.1.173]_or_meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]_or_glucose 1-dehydrogenase [EC:1.1.1.47]",PF13561.10,Enoyl-(Acyl carrier protein) reductase
GC_00004070,conifer,broadleaf,accessory,36,2.27341204961488,1.96472462097155,0.535638227964994,3.66800672244019,2.44448758523165e-4,0.0104084910638462,R,General function prediction only,,,COG3333,TctA family transporter (PUBMED:14499931),ko00001|ko02000,KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2],,,,,K07793,putative tricarboxylic transport membrane protein,PF01970.20,Tripartite tricarboxylate transporter TctA family
GC_00005879,conifer,broadleaf,accessory,20,2.95142174048642,1.96360111855574,0.568477574162323,3.45413998335676,5.52050746864052e-4,0.0167119149681902,I,Lipid transport and metabolism,COG1024,Fatty acid biosynthesis,COG1024,Enoyl-CoA hydratase/carnithine racemase (CaiD) (PDB:1DCI),ko00001,KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00365 Furfural degradation [PATH:ko00365],,,,,K16880,2-oxoglutaroyl-CoA hydrolase,PF00378.24,Enoyl-CoA hydratase/isomerase
GC_00003511,conifer,broadleaf,accessory,48,2.19632121983024,1.94285714195488,0.528719690122179,3.67464495507235,2.38180391429444e-4,0.0102372628618165,M,Cell wall/membrane/envelope biogenesis,,,COG3764,Sortase (surface protein transpeptidase) (SrtA) (PDB:1IJA),ko01000|ko01002|ko01011,Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.22  Cysteine endopeptidases>>>3.4.22.70  sortase A|Peptidases and inhibitors>>>Cysteine peptidases>>>Family C60|Peptidoglycan biosynthesis and degradation proteins>>>Peptidoglycan biosynthesis and degradation>>>Sortase,,,,,K07284,sortase A [EC:3.4.22.70],PF04203.17,Sortase domain
GC_00022630,conifer,broadleaf,accessory,3,2.53670529142415,1.94178496889607,0.494030237592471,3.93049821881117,8.47700215925577e-5,0.00633101375320378,H|C,Coenzyme transport and metabolism|Energy production and conversion,COG0654,Ubiquinone biosynthesis,COG0654,2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases (UbiH) (PDB:1BF3),ko00001|ko01000,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00360 Phenylalanine metabolism [PATH:ko00360]|Enzymes>>>1. Oxidoreductases>>>1.14  Acting on paired donors, with incorporation or reduction of molecular oxygen>>>1.14.13  With NADH or NADPH as one donor, and incorporation of one atom of oxygen into the other donor>>>1.14.13.127  3-(3-hydroxyphenyl)propanoate hydroxylase",M00545,Pathway modules; Xenobiotics biodegradation; Aromatics degradation,M00545,"Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA",K05712,3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127],PF01494.23,FAD binding domain
GC_00005462,conifer,broadleaf,accessory,19,1.61518982774335,1.93071594596681,0.651541466632279,2.96330478541357,0.0030435504473174,0.0425350179079082,L,"Replication, recombination and repair",,,COG1961,Site-specific DNA recombinase SpoIVCA/DNA invertase PinE (SpoIVCA) (PDB:1GDT),ko00001,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99978 Cell growth,,,,,K06400,site-specific DNA recombinase,PF00239.25_or_PF07508.17,"Resolvase, N terminal domain_or_Recombinase"
GC_00004330,conifer,broadleaf,accessory,22,2.6959285071644,1.9086173573142,0.485478875656491,3.93141175243364,8.44484947406999e-5,0.00633101375320378,O,"Posttranslational modification, protein turnover, chaperones",,,COG1305,"Transglutaminase-like enzyme, putative cysteine protease (YebA) (PDB:3ISR)",,,,,,,,,PF01841.23_or_PF08379.14,Transglutaminase-like superfamily_or_Bacterial transglutaminase-like N-terminal region
GC_00005896,conifer,broadleaf,accessory,15,3.98705470716676,1.89712898566019,0.45764661803175,4.14540151923198,3.39218770569509e-5,0.00395720018054045,L,"Replication, recombination and repair",,,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),,,,,,,,,PF04986.17_or_PF14319.10,Putative transposase_or_Transposase zinc-binding domain
GC_00011938,conifer,broadleaf,accessory,7,1.56841272119709,1.88488924118433,0.650687714707969,2.89676475915989,0.00377032353268154,0.0481165098456501,S,Function unknown,,,COG4244,Uncharacterized membrane protein,,,,,,,,,PF09990.13,Predicted membrane protein (DUF2231)
GC_00004716,conifer,broadleaf,accessory,28,1.53049226801587,1.88198180938534,0.637451906450377,2.95235105635666,0.00315364170212772,0.0432120047966733,L,"Replication, recombination and repair",,,COG1525,"Endonuclease YncB, thermonuclease family (YncB)",ko00001|ko01000,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.31  Endoribonucleases that are active with either ribo- or deoxyribonucleic acids and produce 3'-phosphomonoesters>>>3.1.31.1  micrococcal nuclease,,,,,K01174,micrococcal nuclease [EC:3.1.31.1],PF00565.21,Staphylococcal nuclease homologue
GC_00002160,conifer,broadleaf,accessory,20,3.57534890729106,1.85982465184624,0.457337371265872,4.06663607371161,4.76966397104662e-5,0.00452720605251842,L_or_X,"Replication, recombination and repair_or_Mobilome: prophages, transposons",,,COG1484_or_COG4584,DNA replication protein DnaC (DnaC) (PDB:2QGZ)_or_Transposase,ko00001,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99976 Replication and repair,,,,,K07484_or_K07497,transposase_or_putative transposase,PF01695.21_or_PF00665.30_or_PF13384.10_or_PF13551.10_or_PF13936.10,IstB-like ATP binding protein_or_Integrase core domain_or_Homeodomain-like domain_or_Winged helix-turn helix_or_Helix-turn-helix domain
GC_00004163,conifer,broadleaf,accessory,36,2.36679296707505,1.82990760734418,0.533098034300618,3.43259117386331,5.97842833068144e-4,0.0173488659073787,C,Energy production and conversion,COG0508,Pyruvate oxidation,COG0508,"Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component (AceF) (PDB:1B5S)",ko00001|ko00001|ko00001|ko00001|ko01000,KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]|KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00785 Lipoic acid metabolism [PATH:ko00785]|Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.12  dihydrolipoyllysine-residue acetyltransferase,M00307,Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism,M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA",K00627,pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12],PF00198.27,2-oxoacid dehydrogenases acyltransferase (catalytic domain)
GC_00012213,conifer,broadleaf,accessory,7,1.7909443781892,1.82468440662993,0.579031762310589,3.15126824709692,0.00162563114591666,0.0298644173419206,J,"Translation, ribosomal structure and biogenesis",,,COG0456,Ribosomal protein S18 acetylase RimI and related acetyltransferases (RimI) (PDB:1GHE),,,,,,,,,PF00583.29,Acetyltransferase (GNAT) family
GC_00038602,conifer,broadleaf,accessory,1,2.56281144211563,1.78011107633133,0.608777587262022,2.92407459403587,0.00345481945573098,0.0456898619457485,G,Carbohydrate transport and metabolism,,,COG2814,"Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)",,,,,,,,,PF07690.20,Major Facilitator Superfamily
GC_00005184,conifer,broadleaf,accessory,24,2.77937244273843,1.77088115125061,0.470379713419055,3.76479065897334,1.66688672310307e-4,0.00858117052029106,L,"Replication, recombination and repair",,,COG0433,"Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains (HerA) (PDB:4D2I)",ko02044,Secretion system>>>Type IV secretion system>>>Conjugal transfer pilus assembly protein,,,,,K03466,"DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family",PF01935.21,"Helicase HerA, central domain"
GC_00014125,conifer,broadleaf,accessory,6,2.22573586902418,1.75437636639496,0.603639822881201,2.90632973487607,0.00365695860563601,0.0471318342497247,V,Defense mechanisms,,,COG2161,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)",,,,,,,,,PF02604.23,"Antitoxin Phd_YefM, type II toxin-antitoxin system"
GC_00007395,conifer,broadleaf,accessory,16,2.32017515146576,1.74914598001314,0.533809231936045,3.27672485855902,0.00105018653125569,0.0231702171254282,R,General function prediction only,,,COG3450,Predicted enzyme of the cupin superfamily (PDB:1LKN),ko00001,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown,,,,,K06995,uncharacterized protein,PF05899.16,EutQ-like cupin domain
